Provincia,Municipio,Población,Longitud ETRS89,Latitud ETRS89,Altitud
Granada,Castilléjar,1344,-2.64338292,37.71495776,775
Granada,Castril,2193,-2.77929932,37.79447243,904
Granada,Cenes de la Vega,7897,-3.53735586,37.15945749,747
Granada,Cijuela,3228,-3.81055129,37.19984762,540
Granada,Cogollos de Guadix,659,-3.16027745,37.22498913,1136
Granada,Cogollos de la Vega,2089,-3.57526467,37.27380305,999
Granada,Colomera,1376,-3.71436522,37.3742622,841
Granada,Cortes de Baza,1940,-2.771069,37.65604885,700
Granada,Cortes y Graena,994,-3.21870296,37.30400297,974
Granada,Cúllar,4276,-2.57596221,37.58371761,892
Granada,Cúllar Vega,7330,-3.67166338,37.15344636,641
Granada,Chauchina,5490,-3.77093889,37.20165324,552
Granada,Chimeneas,1326,-3.8211484,37.13262106,693
Granada,Churriana de la Vega,14556,-3.64581291,37.14885746,655
Granada,Darro,1571,-3.29325661,37.35059768,1120
Granada,Dehesas de Guadix,419,-3.10106009,37.5910137,654
Granada,Dehesas Viejas,728,-3.55222697,37.47372263,1008
Granada,Deifontes,2618,-3.59424027,37.32594516,737
Granada,Diezma,775,-3.33182232,37.32111088,1228
Granada,Dílar,1959,-3.60152074,37.07448944,881
Granada,Dólar,638,-2.99120971,37.17930415,1210
Granada,Dúdar,323,-3.48276987,37.18650891,812
Granada,Dúrcal,7028,-3.56634078,36.988117,788
Granada,Escúzar,772,-3.76129307,37.06231421,873
Granada,Ferreira,305,-3.03620132,37.17247581,1269
Granada,Fonelas,996,-3.17521628,37.41328681,786
Granada,Freila,890,-2.90951304,37.52882525,795
Granada,Fuente Vaqueros,4388,-3.78484242,37.21996834,544
Granada,Galera,1104,-2.55073185,37.7433215,830
Granada,Gobernador,246,-3.32059771,37.47715283,1040
Granada,Gójar,5606,-3.60605951,37.10477183,791
Granada,Gor,746,-2.9694879,37.36926976,1239
Granada,Gorafe,390,-3.04440458,37.47925162,854
Granada,Granada,232770,-3.60001883,37.17641932,684
Granada,Guadahortuna,1932,-3.39966868,37.55822516,969
Granada,Guadix,18799,-3.13638082,37.30161072,913
Granada,Gualchos,5051,-3.39076872,36.74323519,339
Granada,Güéjar Sierra,2878,-3.43875396,37.15955616,1087
Granada,Güevéjar,2551,-3.59731995,37.25714434,877
Granada,Huélago,395,-3.26048883,37.41944952,911
Granada,Huéneja,1156,-2.94839159,37.17593942,1153
Granada,Huéscar,7498,-2.54009537,37.80977052,952
Granada,Huétor de Santillán,1889,-3.51676416,37.2184559,1024
Granada,Huétor Tájar,10236,-4.04716859,37.19468512,485
Granada,Huétor Vega,11904,-3.57174084,37.14461301,724
Granada,Íllora,10233,-3.88172313,37.28611488,740
Granada,Ítrabo,1009,-3.63895096,36.79956445,390
Granada,Iznalloz,5033,-3.53095401,37.39201995,804
Granada,Játar,633,-3.909995,36.93541262,966
Granada,Jayena,1101,-3.82352623,36.94763567,900
Granada,Jérez del Marquesado,1002,-3.15692541,37.1844213,1228
Granada,Jete,890,-3.66855621,36.79707598,124
Granada,Jun,3681,-3.59458114,37.22140862,767
Granada,Juviles,144,-3.22511081,36.94814817,1258
Granada,La Calahorra,673,-3.06368298,37.18155072,1195
Granada,Láchar,3270,-3.83555349,37.19658225,540
Granada,Lanjarón,3503,-3.48280867,36.91783148,659
Granada,Lanteira,559,-3.13795796,37.16839067,1281
Granada,Lecrín,2089,-3.54966392,36.94745976,705
Granada,Lentegí,322,-3.67446558,36.83558871,645
Granada,Lobras,148,-3.212739,36.92971854,936
Granada,Loja,20469,-4.15218743,37.16628219,484
Granada,Lugros,334,-3.2407447,37.23019882,1244
Granada,Lújar,454,-3.40318791,36.78759064,526
Granada,La Malahá,1856,-3.72181357,37.10156467,708
Granada,Maracena,22071,-3.63439797,37.20723971,657
Granada,Marchal,417,-3.20145295,37.29676817,916
Granada,Moclín,3820,-3.78682853,37.3426959,1086
Granada,Molvízar,2796,-3.60797845,36.786737,241
Granada,Monachil,7715,-3.53893588,37.13135337,806
Granada,Montefrío,5472,-4.01052383,37.32104934,834
Granada,Montejícar,2183,-3.50494602,37.57189363,1147
Granada,Montillana,1207,-3.67229243,37.50191737,1023
Granada,Moraleda de Zafayona,3176,-3.96451008,37.16801177,624
Granada,Motril,60420,-3.52123441,36.74574584,39
Granada,Murtas,473,-3.10838867,36.88713958,1115
Granada,Nigüelas,1195,-3.53885018,36.9779234,935
Granada,Nívar,971,-3.57935526,37.25855855,1042
Granada,Ogíjares,13848,-3.60924803,37.11925921,720
Granada,Orce,1205,-2.47903387,37.72200758,927
Granada,Órgiva,5570,-3.42391088,36.90119925,455
Granada,Otívar,1043,-3.68136529,36.81568141,286
Granada,Villa de Otura,6832,-3.63448477,37.09360821,785
Granada,Padul,8454,-3.62445156,37.02421644,749
Granada,Pampaneira,324,-3.3612733,36.94022178,1057
Granada,Pedro Martínez,1166,-3.23123516,37.50277869,1041
Granada,Peligros,11191,-3.62811576,37.23111512,692
Granada,La Peza,1214,-3.28461359,37.27682155,987
Granada,Pinos Genil,1422,-3.50099184,37.16322207,773
Granada,Pinos Puente,10314,-3.74737519,37.25412074,634
Granada,Píñar,1139,-3.43947932,37.44235787,928
Granada,Polícar,228,-3.23336595,37.25768832,1156
Granada,Polopos,1650,-3.29721867,36.79588888,798
Granada,Pórtugos,403,-3.31105821,36.94150881,1302
Granada,Puebla de Don Fadrique,2308,-2.43683434,37.96180328,1163
Granada,Pulianas,5364,-3.60688116,37.22314913,735
Granada,Purullena,2329,-3.18924015,37.31771856,911
Granada,Quéntar,928,-3.46506555,37.19309677,881
Granada,Rubite,382,-3.34797901,36.80978715,795
Granada,Salar,2667,-4.06768452,37.14891071,546
Granada,Salobreña,12402,-3.58852615,36.74331277,77
Granada,Santa Cruz del Comercio,549,-3.97668402,37.06093553,739
Granada,Santa Fe,14960,-3.71896428,37.18938734,582
Granada,Soportújar,266,-3.40572594,36.9283867,949
Granada,Sorvilán,550,-3.26694874,36.79412146,763
Granada,Torre-Cardela,782,-3.35644595,37.50474975,1216
Granada,Torvizcón,650,-3.29928192,36.87943909,680
Granada,Trevélez,758,-3.2651633,37.00057381,1479
Granada,Turón,253,-3.05663707,36.86497185,684
Granada,Ugíjar,2511,-3.05407988,36.9628613,564
Granada,Válor,676,-3.08308672,36.99598166,906
Granada,Vélez de Benaudalla,2885,-3.51588102,36.8327141,173
Granada,Ventas de Huelma,620,-3.82180401,37.07036589,851
Granada,Villanueva de las Torres,633,-3.0883099,37.55620411,629
Granada,Villanueva Mesía,2013,-4.01061446,37.21391329,490
Granada,Víznar,978,-3.5542762,37.2309964,1079
Granada,Zafarraya,2052,-4.14463614,36.97576785,894
Granada,La Zubia,19006,-3.58508159,37.12087703,740
Granada,Zújar,2612,-2.8427711,37.5401022,763
Granada,La Taha,653,-3.32575754,36.93602473,1250
Granada,El Valle,938,-3.58209975,36.9298357,538
Granada,Nevada,1089,-3.01569195,37.00864688,1015
Granada,Alpujarra de la Sierra,1021,-3.15514238,36.98251456,1213
Granada,Las Gabias,20329,-3.66739217,37.13643395,676
Granada,Los Guájares,1037,-3.58593181,36.84088982,284
Granada,Valle del Zalabí,2146,-3.09745106,37.25634459,1017
Granada,Villamena,967,-3.5918918,36.98928163,748
Granada,Morelábor,650,-3.33219505,37.43964189,1090
Granada,El Pinar,933,-3.52657962,36.89472225,366
Granada,Vegas del Genil,10808,-3.66575944,37.17238201,617
Granada,Cuevas del Campo,1821,-2.93101233,37.6059058,844
Granada,Zagra,866,-4.16837282,37.25404177,677
Granada,Valderrubio,2083,-3.81858401,37.23308955,546
Granada,Domingo Pérez de Granada,899,-3.50921227,37.49644964,975
Guadalajara,Abánades,55,-2.48589722,40.89268689,1039
Guadalajara,Ablanque,62,-2.22937043,40.89821141,1061
Guadalajara,Adobes,38,-1.67947053,40.67676457,1380
Guadalajara,Alaminos,67,-2.72589856,40.86320359,1064
Guadalajara,Alarilla,122,-3.10521744,40.84985405,830
Guadalajara,Albalate de Zorita,930,-2.84352592,40.30728662,759
Guadalajara,Albares,549,-3.0113022,40.30753483,742
Guadalajara,Albendiego,43,-3.05238595,41.22747368,1189
Guadalajara,Alcocer,332,-2.60873463,40.4688863,782
Guadalajara,Alcolea de las Peñas,12,-2.78476205,41.20964689,1001
Guadalajara,Alcolea del Pinar,328,-2.46742871,41.03561797,1203
Guadalajara,Alcoroches,130,-1.74456482,40.62732304,1414
Guadalajara,Aldeanueva de Guadalajara,81,-3.04610613,40.68184578,946
Guadalajara,Algar de Mesa,59,-1.95910581,41.13375349,900
Guadalajara,Algora,79,-2.66723541,40.96451938,1116
Guadalajara,Alhóndiga,165,-2.8235825,40.52587389,815
Guadalajara,Alique,18,-2.64422346,40.5859916,921
Guadalajara,Almadrones,60,-2.77468075,40.90109075,1054
Guadalajara,Almoguera,1340,-2.98140244,40.29802922,665
Guadalajara,Almonacid de Zorita,730,-2.85268966,40.33029908,683
Guadalajara,Alocén,187,-2.7504278,40.5745861,954
Guadalajara,Alovera,12478,-3.24826011,40.59571722,644
Guadalajara,Alustante,147,-1.65887289,40.61642277,1398
Guadalajara,Angón,13,-2.85655197,41.06576639,996
Guadalajara,Anguita,176,-2.36795961,41.02574633,1120
Guadalajara,Anquela del Ducado,61,-2.12943843,40.97096151,1192
Guadalajara,Anquela del Pedregal,21,-1.73659036,40.74408402,1284
Guadalajara,Aranzueque,414,-3.0785676,40.49175606,692
Guadalajara,Arbancón,158,-3.11456085,40.96486367,903
Guadalajara,Arbeteta,25,-2.4026423,40.66968505,991
Guadalajara,Argecilla,65,-2.81868274,40.88303465,962
Guadalajara,Armallones,49,-2.30201419,40.73555878,1208
Guadalajara,Armuña de Tajuña,234,-3.03201066,40.53057136,709
Guadalajara,Arroyo de las Fraguas,24,-3.12944677,41.10314971,1213
Guadalajara,Atanzón,90,-2.99859435,40.66643148,949
Guadalajara,Atienza,452,-2.8708561,41.19958752,1167
Guadalajara,Auñón,150,-2.79180704,40.5160643,747
Guadalajara,Azuqueca de Henares,34768,-3.26215847,40.56842557,627
Guadalajara,Baides,61,-2.77418722,41.00383848,861
Guadalajara,Baños de Tajo,16,-1.97182778,40.71888196,1260
Guadalajara,Bañuelos,16,-2.91458402,41.28623817,1157
Guadalajara,Barriopedro,17,-2.75300302,40.78916099,884
Guadalajara,Berninches,56,-2.80145096,40.57217149,926
Guadalajara,La Bodera,24,-2.88765218,41.13516261,1124
Guadalajara,Brihuega,2465,-2.87028879,40.75708452,876
Guadalajara,Budia,214,-2.75691974,40.62851819,895
Guadalajara,Bujalaro,50,-2.88334819,40.93613275,844
Guadalajara,Bustares,81,-3.07266505,41.13598802,1294
Guadalajara,Cabanillas del Campo,9947,-3.23600785,40.63703956,691
Guadalajara,Campillo de Dueñas,81,-1.68462614,40.88344495,1111
Guadalajara,Campillo de Ranas,157,-3.31430959,41.08568076,1101
Guadalajara,Campisábalos,65,-3.14589742,41.26734361,1350
Guadalajara,Canredondo,75,-2.49398795,40.81237653,1158
Guadalajara,Cantalojas,153,-3.24439345,41.23578603,1318
Guadalajara,Cañizar,60,-3.06687797,40.76927426,794
Guadalajara,El Cardoso de la Sierra,66,-3.46499681,41.09681231,1268
Guadalajara,Casa de Uceda,95,-3.37206814,40.84230462,914
Guadalajara,El Casar,11792,-3.42720929,40.70240047,833
Guadalajara,Casas de San Galindo,21,-2.95803626,40.87250448,1021
Guadalajara,Caspueñas,88,-2.9789345,40.6933387,852
Guadalajara,Castejón de Henares,62,-2.7873589,40.93857163,965
Guadalajara,Castellar de la Muela,30,-1.75965907,40.81941817,1213
Guadalajara,Castilforte,56,-2.43239067,40.55747772,999
Guadalajara,Castilnuevo,9,-1.859106,40.81340068,1079
Guadalajara,Cendejas de Enmedio,74,-2.87278179,40.98230693,915
Guadalajara,Cendejas de la Torre,26,-2.8513797,40.97933554,972
Guadalajara,Centenera,110,-3.05399967,40.65294204,811
Guadalajara,Cifuentes,1749,-2.62328372,40.78558478,893
Guadalajara,Cincovillas,22,-2.81826787,41.20556994,1012
Guadalajara,Ciruelas,91,-3.08904958,40.75278267,819
Guadalajara,Ciruelos del Pinar,30,-2.22017031,41.00814825,1262
Guadalajara,Cobeta,110,-2.14301795,40.86568549,1112
Guadalajara,Cogollor,29,-2.74453929,40.8479501,950
Guadalajara,Cogolludo,581,-3.08890586,40.94901358,898
Guadalajara,Condemios de Abajo,15,-3.1077467,41.2194458,1317
Guadalajara,Condemios de Arriba,116,-3.12561539,41.21817579,1317
Guadalajara,Congostrina,18,-2.98610203,41.03728169,1017
Guadalajara,Copernal,26,-3.05795646,40.86739952,837
Guadalajara,Corduente,353,-1.9793337,40.84271475,1051
Guadalajara,El Cubillo de Uceda,125,-3.4060524,40.82464188,885
Guadalajara,Checa,279,-1.79090849,40.58695505,1356
Guadalajara,Chequilla,17,-1.82763443,40.60587353,1355
Guadalajara,Chiloeches,3424,-3.16321781,40.57260645,786
Guadalajara,Chillarón del Rey,93,-2.69144841,40.59774031,800
Guadalajara,Driebes,335,-3.04233293,40.2449943,729
Guadalajara,Durón,114,-2.72588073,40.62570989,747
Guadalajara,Embid,39,-1.71263318,40.97172389,1075
Guadalajara,Escamilla,58,-2.56247766,40.54937754,1020
Guadalajara,Escariche,175,-3.05623135,40.40799247,788
Guadalajara,Escopete,53,-3.00825307,40.41639306,858
Guadalajara,Espinosa de Henares,684,-3.07277016,40.90420845,764
Guadalajara,Esplegares,42,-2.37048095,40.85696351,1155
Guadalajara,Establés,30,-2.02383313,41.00850734,1151
Guadalajara,Estriégana,17,-2.52436079,41.05784722,1097
Guadalajara,Fontanar,2347,-3.17591748,40.72566652,685
Guadalajara,Fuembellida,8,-1.99928026,40.75471581,1226
Guadalajara,Fuencemillán,98,-3.1016864,40.92314931,847
Guadalajara,Fuentelahiguera de Albatages,128,-3.30768706,40.78459603,901
Guadalajara,Fuentelencina,295,-2.88099817,40.51786586,971
Guadalajara,Fuentelsaz,95,-1.83203685,41.07220922,1120
Guadalajara,Fuentelviejo,52,-2.98565725,40.52622332,887
Guadalajara,Fuentenovilla,532,-3.09427599,40.36557991,807
Guadalajara,Gajanejos,41,-2.89188975,40.84171517,1029
Guadalajara,Galápagos,2408,-3.33714765,40.69705829,738
Guadalajara,Galve de Sorbe,97,-3.18393953,41.22234982,1366
Guadalajara,Gascueña de Bornova,32,-3.02285145,41.14332276,1235
Guadalajara,Guadalajara,84145,-3.16210273,40.63435548,685
Guadalajara,Henche,100,-2.70827699,40.71476248,837
Guadalajara,Heras de Ayuso,241,-3.0998259,40.7902136,707
Guadalajara,Herrería,21,-1.96123088,40.8868285,1068
Guadalajara,Hiendelaencina,117,-3.0042593,41.08324172,1084
Guadalajara,Hijes,19,-2.99903978,41.25080637,1160
Guadalajara,Hita,329,-3.04666599,40.82504686,870
Guadalajara,Hombrados,33,-1.684933,40.80197014,1245
Guadalajara,Hontoba,308,-3.0419407,40.45549474,728
Guadalajara,Horche,2542,-3.06138386,40.5661728,903
Guadalajara,Hortezuela de Océn,48,-2.41655159,40.95282933,1093
Guadalajara,La Huerce,43,-3.17054019,41.15246925,1257
Guadalajara,Huérmeces del Cerro,42,-2.79494021,41.0524493,872
Guadalajara,Huertahernando,55,-2.28726724,40.82438225,1154
Guadalajara,Hueva,142,-2.9615264,40.46237891,894
Guadalajara,Humanes,1462,-3.15366319,40.82713472,749
Guadalajara,Illana,660,-2.90812556,40.18399064,747
Guadalajara,Iniéstola,22,-2.37054789,40.99378162,1159
Guadalajara,Las Inviernas,70,-2.66995433,40.8720743,979
Guadalajara,Irueste,74,-2.89034853,40.61142477,855
Guadalajara,Jadraque,1459,-2.92246649,40.92513972,830
Guadalajara,Jirueque,57,-2.90186019,40.96481444,842
Guadalajara,Ledanca,104,-2.84392722,40.86869428,924
Guadalajara,Loranca de Tajuña,1227,-3.11678243,40.44720093,701
Guadalajara,Lupiana,248,-3.05401315,40.61087032,773
Guadalajara,Luzaga,67,-2.44588121,40.97350398,1068
Guadalajara,Luzón,63,-2.27723941,41.02659077,1176
Guadalajara,Majaelrayo,57,-3.30256982,41.11161011,1186
Guadalajara,Málaga del Fresno,175,-3.2468339,40.7894712,780
Guadalajara,Malaguilla,146,-3.2564525,40.82192599,820
Guadalajara,Mandayona,314,-2.75243554,40.95710399,862
Guadalajara,Mantiel,41,-2.66256719,40.61809137,944
Guadalajara,Maranchón,240,-2.20703082,41.04770289,1256
Guadalajara,Marchamalo,7073,-3.20251059,40.66998512,675
Guadalajara,Masegoso de Tajuña,57,-2.69750702,40.82599956,890
Guadalajara,Matarrubia,48,-3.29225656,40.86598256,873
Guadalajara,Matillas,122,-2.84315338,40.95469602,819
Guadalajara,Mazarete,38,-2.16082449,41.00112825,1211
Guadalajara,Mazuecos,271,-3.00955557,40.26262381,710
Guadalajara,Medranda,80,-2.93838717,40.98226188,807
Guadalajara,Megina,32,-1.86933415,40.63954914,1256
Guadalajara,Membrillera,91,-2.97799538,40.94708121,830
Guadalajara,Miedes de Atienza,61,-2.96438096,41.26781633,1157
Guadalajara,La Mierla,40,-3.23569528,40.93808824,957
Guadalajara,Milmarcos,80,-1.87566645,41.08587604,1068
Guadalajara,Millana,110,-2.57207561,40.50730573,823
Guadalajara,La Miñosa,31,-2.9317731,41.17986744,1024
Guadalajara,Mirabueno,86,-2.72621638,40.94422581,1067
Guadalajara,Miralrío,57,-2.94424465,40.8882272,1019
Guadalajara,Mochales,50,-2.01520374,41.09594575,989
Guadalajara,Mohernando,169,-3.17478479,40.80443039,782
Guadalajara,Molina de Aragón,3365,-1.89058836,40.8423812,1059
Guadalajara,Monasterio,15,-3.09709662,40.98487785,929
Guadalajara,Mondéjar,2627,-3.10966031,40.32247541,796
Guadalajara,Montarrón,25,-3.11915129,40.90668351,821
Guadalajara,Moratilla de los Meleros,103,-2.94395426,40.501904,842
Guadalajara,Morenilla,41,-1.70628991,40.78696981,1201
Guadalajara,Muduex,107,-2.95870484,40.82890385,808
Guadalajara,Las Navas de Jadraque,30,-3.08805372,41.10489096,1163
Guadalajara,Negredo,13,-2.85937293,41.0268368,987
Guadalajara,Ocentejo,19,-2.39754099,40.77221246,860
Guadalajara,El Olivar,78,-2.74958909,40.60626882,1038
Guadalajara,Olmeda de Cobeta,63,-2.18300139,40.85938169,1143
Guadalajara,La Olmeda de Jadraque,7,-2.74062564,41.12585458,995
Guadalajara,El Ordial,29,-3.11598625,41.12849435,1236
Guadalajara,Orea,184,-1.72702582,40.55781919,1502
Guadalajara,Pálmaces de Jadraque,40,-2.91087565,41.05557016,917
Guadalajara,Pardos,42,-1.92455297,40.94835053,1181
Guadalajara,Paredes de Sigüenza,20,-2.73242003,41.24199253,1001
Guadalajara,Pareja,419,-2.65040857,40.55551528,754
Guadalajara,Pastrana,885,-2.92458935,40.4163152,755
Guadalajara,El Pedregal,78,-1.57028856,40.77931057,1188
Guadalajara,Peñalén,74,-2.0696791,40.66661632,1362
Guadalajara,Peñalver,168,-2.88951245,40.58071239,940
Guadalajara,Peralejos de las Truchas,151,-1.90895032,40.5938245,1188
Guadalajara,Peralveche,55,-2.44974616,40.61029943,1111
Guadalajara,Pinilla de Jadraque,53,-2.94186026,41.02003504,835
Guadalajara,Pinilla de Molina,13,-1.88104457,40.68040879,1212
Guadalajara,Pioz,3602,-3.17615252,40.46341529,876
Guadalajara,Piqueras,58,-1.72182893,40.66382802,1378
Guadalajara,El Pobo de Dueñas,120,-1.6511278,40.77660899,1258
Guadalajara,Poveda de la Sierra,126,-2.02887983,40.6426326,1191
Guadalajara,Pozo de Almoguera,98,-3.02806151,40.34210938,785
Guadalajara,Pozo de Guadalajara,1260,-3.1810391,40.4955074,888
Guadalajara,Prádena de Atienza,44,-3.00785189,41.1720238,1150
Guadalajara,Prados Redondos,67,-1.79417884,40.78526478,1162
Guadalajara,Puebla de Beleña,46,-3.22003638,40.89071721,935
Guadalajara,Puebla de Valles,64,-3.30219619,40.92779947,853
Guadalajara,Quer,756,-3.27704768,40.60667004,701
Guadalajara,Rebollosa de Jadraque,12,-2.84200994,41.08944754,1025
Guadalajara,El Recuenco,65,-2.33815152,40.61445215,978
Guadalajara,Renera,91,-3.01580203,40.49149278,751
Guadalajara,Retiendas,44,-3.27586709,40.9715283,898
Guadalajara,Riba de Saelices,100,-2.29637364,40.91300811,999
Guadalajara,Rillo de Gallo,46,-1.93699387,40.86599669,1052
Guadalajara,Riofrío del Llano,46,-2.82487912,41.13749845,1019
Guadalajara,Robledillo de Mohernando,109,-3.23750707,40.85318971,896
Guadalajara,Robledo de Corpes,47,-2.94964571,41.11847877,1146
Guadalajara,Romanillos de Atienza,43,-2.8961751,41.27500841,1105
Guadalajara,Romanones,108,-2.98984173,40.57230534,759
Guadalajara,Rueda de la Sierra,48,-1.85302728,40.919033,1139
Guadalajara,Sacecorbo,93,-2.41695393,40.83274111,1118
Guadalajara,Sacedón,1542,-2.7329832,40.48091606,739
Guadalajara,Saelices de la Sal,48,-2.32241995,40.90669625,983
Guadalajara,Salmerón,159,-2.49375621,40.54437593,824
Guadalajara,San Andrés del Congosto,75,-3.02658482,40.99942744,861
Guadalajara,San Andrés del Rey,32,-2.82063857,40.63804888,1016
Guadalajara,Santiuste,22,-2.8088396,41.08500137,915
Guadalajara,Saúca,56,-2.5293556,41.03164509,1100
Guadalajara,Sayatón,83,-2.85299056,40.37558865,668
Guadalajara,Selas,52,-2.10213457,40.95110531,1214
Guadalajara,Setiles,83,-1.61913129,40.73491856,1254
Guadalajara,Sienes,56,-2.65329196,41.20018341,1034
Guadalajara,Sigüenza,4496,-2.64143034,41.06836067,1004
Guadalajara,Solanillos del Extremo,92,-2.69831088,40.7507893,998
Guadalajara,Somolinos,38,-3.05990734,41.24573788,1240
Guadalajara,El Sotillo,46,-2.63442728,40.87994849,1028
Guadalajara,Sotodosos,36,-2.39178852,40.92190194,1141
Guadalajara,Tamajón,124,-3.24851783,41.00298382,1026
Guadalajara,Taragudo,48,-3.08077138,40.82397428,770
Guadalajara,Taravilla,35,-1.96839976,40.69705984,1325
Guadalajara,Tartanedo,142,-1.92429235,40.99364031,1177
Guadalajara,Tendilla,329,-2.95883485,40.54341525,789
Guadalajara,Terzaga,23,-1.90436902,40.69475793,1181
Guadalajara,Tierzo,34,-1.93067394,40.74908243,1141
Guadalajara,La Toba,103,-2.98181674,41.0038428,939
Guadalajara,Tordelrábano,14,-2.75883154,41.21895471,1018
Guadalajara,Tordellego,55,-1.67057778,40.72112767,1250
Guadalajara,Tordesilos,105,-1.59472601,40.6700883,1338
Guadalajara,Torija,1380,-3.03272845,40.74394743,962
Guadalajara,Torrecuadrada de Molina,20,-1.80728566,40.75022366,1190
Guadalajara,Torrecuadradilla,25,-2.53324757,40.85265689,1003
Guadalajara,Torre del Burgo,367,-3.08027451,40.79509335,725
Guadalajara,Torrejón del Rey,5160,-3.3365537,40.64482729,721
Guadalajara,Torremocha de Jadraque,23,-2.89855518,41.01947337,930
Guadalajara,Torremocha del Campo,198,-2.6188249,40.97814302,1083
Guadalajara,Torremocha del Pinar,39,-2.04508541,40.88971561,1291
Guadalajara,Torremochuela,11,-1.84156508,40.76529267,1167
